"","Parroquia","Municipio","urban_increase_annual","Area","w","urban_increase_cum","urban_increase_proportion","urban_increase_cum_w","urban_increase_annual_w","Year"
"957","Santa Bárbara","Raúl Leoni",0.565243901579681,4524.93514740424,0.0177853984991472,0.565243901579681,0.000124917569681399,0.0100530880388074,0.0100530880388074,2013
"958","Santa Bárbara","Raúl Leoni",0.942275341652248,4524.93514740424,0.0177853984991472,0.942275341652248,0.00020824062908234,0.0167587424472053,0.0167587424472053,2014
"959","Santa Bárbara","Raúl Leoni",0.37694666548919,4524.93514740424,0.0177853984991472,0.37694666548919,8.33043244178711e-05,0.00670414665864998,0.00670414665864998,2015
"960","Santa Bárbara","Raúl Leoni",0,4524.93514740424,0.0177853984991472,0,0,0,0,2016
"961","Santa Bárbara","Raúl Leoni",0,4524.93514740424,0.0177853984991472,0,0,0,0,2017
"962","Santa Bárbara","Raúl Leoni",0,4524.93514740424,0.0177853984991472,0,0,0,0,2018
"963","Sifontes","Sifontes",0,12284.4530072668,0.048284425071511,0,0,0,0,1993
"964","Sifontes","Sifontes",0,12284.4530072668,0.048284425071511,0,0,0,0,1994
"965","Sifontes","Sifontes",0,12284.4530072668,0.048284425071511,0,0,0,0,1995
"966","Sifontes","Sifontes",0,12284.4530072668,0.048284425071511,0,0,0,0,1996
"967","Sifontes","Sifontes",0.094212364357855,12284.4530072668,0.048284425071511,0.094212364357855,7.66923560227912e-06,0.00454898984764675,0.00454898984764675,1997
"968","Sifontes","Sifontes",0.09421178287425,12284.4530072668,0.048284425071511,0.09421178287425,7.66918826735874e-06,0.00454896177104519,0.00454896177104519,1998
"969","Sifontes","Sifontes",0.188439188563292,12284.4530072668,0.048284425071511,0.188439188563292,1.53396482897385e-05,0.00909867788072061,0.00909867788072061,1999
"970","Sifontes","Sifontes",0.282651550280512,12284.4530072668,0.048284425071511,0.282651550280512,2.30088836770601e-05,0.0136476676008658,0.0136476676008658,2000
"971","Sifontes","Sifontes",0,12284.4530072668,0.048284425071511,0,0,0,0,2001
"972","Sifontes","Sifontes",0,12284.4530072668,0.048284425071511,0,0,0,0,2002
"973","Sifontes","Sifontes",0,12284.4530072668,0.048284425071511,0,0,0,0,2003
"974","Sifontes","Sifontes",0,12284.4530072668,0.048284425071511,0,0,0,0,2004
"975","Sifontes","Sifontes",0.094212364357855,12284.4530072668,0.048284425071511,0.094212364357855,7.66923560227912e-06,0.00454898984764675,0.00454898984764675,2005
"976","Sifontes","Sifontes",0.094212364357855,12284.4530072668,0.048284425071511,0.094212364357855,7.66923560227912e-06,0.00454898984764675,0.00454898984764675,2006
"977","Sifontes","Sifontes",0.282640578454321,12284.4530072668,0.048284425071511,0.282640578454321,2.30079905297474e-05,0.0136471378325462,0.0136471378325462,2007
"978","Sifontes","Sifontes",0.376854106439557,12284.4530072668,0.048284425071511,0.376854106439557,3.06773208556077e-05,0.018196183865272,0.018196183865272,2008
"979","Sifontes","Sifontes",0.471068211287227,12284.4530072668,0.048284425071511,0.471068211287227,3.83466981402078e-05,0.0227452577514688,0.0227452577514688,2009
"980","Sifontes","Sifontes",0.282644063394946,12284.4530072668,0.048284425071511,0.282644063394946,2.30082742168292e-05,0.0136473061009007,0.0136473061009007,2010
"981","Sifontes","Sifontes",0.188426471846199,12284.4530072668,0.048284425071511,0.188426471846199,1.53386131018399e-05,0.00909806386134698,0.00909806386134698,2011
"982","Sifontes","Sifontes",0.471071697328139,12284.4530072668,0.048284425071511,0.471071697328139,3.83469819168571e-05,0.02274542607295,0.02274542607295,2012
"983","Sifontes","Sifontes",0.0942129456214065,12284.4530072668,0.048284425071511,0.0942129456214065,7.66928291928633e-06,0.00454901791362314,0.00454901791362314,2013
"984","Sifontes","Sifontes",1.13055301668126,12284.4530072668,0.048284425071511,1.13055301668126,9.20312052976629e-05,0.054588102423317,0.054588102423317,2014
"985","Sifontes","Sifontes",0,12284.4530072668,0.048284425071511,0,0,0,0,2015
"986","Sifontes","Sifontes",0,12284.4530072668,0.048284425071511,0,0,0,0,2016
"987","Sifontes","Sifontes",0,12284.4530072668,0.048284425071511,0,0,0,0,2017
"988","Sifontes","Sifontes",0,12284.4530072668,0.048284425071511,0,0,0,0,2018
"989","Simón Bolívar","Caroní",0.28193267862114,103.472009309727,0.000406699954614081,0.28193267862114,0.00272472411139924,0.000114662007599444,0.000114662007599444,1993
"990","Simón Bolívar","Caroní",0.281928022698331,103.472009309727,0.000406699954614081,0.281928022698331,0.00272467911446877,0.000114660114035849,0.000114660114035849,1994
"991","Simón Bolívar","Caroní",0,103.472009309727,0.000406699954614081,0,0,0,0,1995
"992","Simón Bolívar","Caroní",0,103.472009309727,0.000406699954614081,0,0,0,0,1996
"993","Simón Bolívar","Caroní",0,103.472009309727,0.000406699954614081,0,0,0,0,1997
"994","Simón Bolívar","Caroní",0,103.472009309727,0.000406699954614081,0,0,0,0,1998
"995","Simón Bolívar","Caroní",0,103.472009309727,0.000406699954614081,0,0,0,0,1999
"996","Simón Bolívar","Caroní",0,103.472009309727,0.000406699954614081,0,0,0,0,2000
"997","Simón Bolívar","Caroní",0.751832422508671,103.472009309727,0.000406699954614081,0.751832422508671,0.00726604641703807,0.000305770212111671,0.000305770212111671,2001
"998","Simón Bolívar","Caroní",0.0939788884554879,103.472009309727,0.000406699954614081,0.0939788884554879,0.000908254213699253,3.82212096695287e-05,3.82212096695287e-05,2002
"999","Simón Bolívar","Caroní",0,103.472009309727,0.000406699954614081,0,0,0,0,2003
"1000","Simón Bolívar","Caroní",0,103.472009309727,0.000406699954614081,0,0,0,0,2004
"1001","Simón Bolívar","Caroní",0.187957113002256,103.472009309727,0.000406699954614081,0.187957113002256,0.00181650201108627,7.64421493274112e-05,7.64421493274112e-05,2005
"1002","Simón Bolívar","Caroní",0.563862689094124,103.472009309727,0.000406699954614081,0.563862689094124,0.0054494224366156,0.000229322930063154,0.000229322930063154,2006
"1003","Simón Bolívar","Caroní",0.0939768960707228,103.472009309727,0.000406699954614081,0.0939768960707228,0.000908234958397473,3.82203993667352e-05,3.82203993667352e-05,2007
"1004","Simón Bolívar","Caroní",0.0939822047060031,103.472009309727,0.000406699954614081,0.0939822047060031,0.00090828626343461,3.82225583884627e-05,3.82225583884627e-05,2008
"1005","Simón Bolívar","Caroní",0.375919532663959,103.472009309727,0.000406699954614081,0.375919532663959,0.00363305530811433,0.000152886456872979,0.000152886456872979,2009
"1006","Simón Bolívar","Caroní",0.187960427715991,103.472009309727,0.000406699954614081,0.187960427715991,0.00181653404596949,7.64434974213368e-05,7.64434974213368e-05,2010
"1007","Simón Bolívar","Caroní",0.187955784526211,103.472009309727,0.000406699954614081,0.187955784526211,0.00181648917209673,7.6441609036264e-05,7.6441609036264e-05,2011
"1008","Simón Bolívar","Caroní",0.37590824116655,103.472009309727,0.000406699954614081,0.37590824116655,0.00363294618200878,0.000152881864621495,0.000152881864621495,2012
"1009","Simón Bolívar","Caroní",0.845794694805723,103.472009309727,0.000406699954614081,0.845794694805723,0.00817414004471462,0.000343984663990318,0.000343984663990318,2013
"1010","Simón Bolívar","Caroní",0.845807983736828,103.472009309727,0.000406699954614081,0.845807983736828,0.00817426847491708,0.000343990068597995,0.000343990068597995,2014
"1011","Simón Bolívar","Caroní",0.845837188036344,103.472009309727,0.000406699954614081,0.845837188036344,0.0081745507183925,0.000344001945985283,0.000344001945985283,2015
"1012","Simón Bolívar","Caroní",0.187955110079855,103.472009309727,0.000406699954614081,0.187955110079855,0.00181648265394404,7.64413347389616e-05,7.64413347389616e-05,2016
"1013","Simón Bolívar","Caroní",0.0939802156143153,103.472009309727,0.000406699954614081,0.0939802156143153,0.000908267039958609,3.82217494249636e-05,3.82217494249636e-05,2017
"1014","Simón Bolívar","Caroní",0,103.472009309727,0.000406699954614081,0,0,0,0,2018
"1015","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,1993
"1016","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,1994
"1017","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,1995
"1018","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,1996
"1019","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,1997
"1020","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,1998
"1021","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,1999
"1022","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,2000
"1023","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,2001
"1024","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,2002
"1025","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,2003
"1026","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,2004
"1027","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,2005
"1028","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,2006
"1029","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,2007
"1030","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,2008
"1031","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,2009
"1032","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,2010
"1033","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,2011
"1034","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,2012
"1035","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,2013
"1036","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,2014
"1037","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,2015
"1038","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,2016
"1039","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,2017
"1040","Sucre","Sucre",0,961.697994134415,0.00377998391232702,0,0,0,0,2018
"1041","Unare","Caroní",1.78592535730644,672.522763284278,0.00264337166282264,1.78592535730644,0.00265556120150467,0.00472086448142023,0.00472086448142023,1993
"1042","Unare","Caroní",1.22195154583668,672.522763284278,0.00264337166282264,1.22195154583668,0.00181696681889139,0.00323007208960699,0.00323007208960699,1994
"1043","Unare","Caroní",1.50395291199621,672.522763284278,0.00264337166282264,1.50395291199621,0.00223628551196041,0.00397550650979037,0.00397550650979037,1995
"1044","Unare","Caroní",1.22197653900298,672.522763284278,0.00264337166282264,1.22197653900298,0.00181700398219301,0.00323013815583456,0.00323013815583456,1996
"1045","Unare","Caroní",2.06803954283029,672.522763284278,0.00264337166282264,2.06803954283029,0.00307504765003192,0.00546659712511427,0.00546659712511427,1997
"1046","Unare","Caroní",0.75202042476596,672.522763284278,0.00264337166282264,0.75202042476596,0.00111820813483465,0.00198786948069018,0.00198786948069018,1998
"1047","Unare","Caroní",0.752009582393696,672.522763284278,0.00264337166282264,0.752009582393696,0.00111819201289372,0.00198784082027058,0.00198784082027058,1999
"1048","Unare","Caroní",1.12811252078859,672.522763284278,0.00264337166282264,1.12811252078859,0.00167743395818965,0.00298202066992797,0.00298202066992797,2000
"1049","Unare","Caroní",0.469989559705002,672.522763284278,0.00264337166282264,0.469989559705002,0.000698845578712903,0.00124235708394669,0.00124235708394669,2001
"1050","Unare","Caroní",0.0940019869419072,672.522763284278,0.00264337166282264,0.0940019869419072,0.000139775175018384,0.000248482188531261,0.000248482188531261,2002
"1051","Unare","Caroní",0.47000661450345,672.522763284278,0.00264337166282264,0.47000661450345,0.000698870938149608,0.00124240216611762,0.00124240216611762,2003
"1052","Unare","Caroní",0.564021685960712,672.522763284278,0.00264337166282264,0.564021685960712,0.000838665569037843,0.00149091894188599,0.00149091894188599,2004
"1053","Unare","Caroní",0.939954692660576,672.522763284278,0.00264337166282264,0.939954692660576,0.00139765483635125,0.00248464959891613,0.00248464959891613,2005
"1054","Unare","Caroní",0.658025712721104,672.522763284278,0.00264337166282264,0.658025712721104,0.000978443777140899,0.00173940652241563,0.00173940652241563,2006
"1055","Unare","Caroní",0.564015180373939,672.522763284278,0.00264337166282264,0.564015180373939,0.000838655895630298,0.00149090174520227,0.00149090174520227,2007
"1056","Unare","Caroní",1.31599743303947,672.522763284278,0.00264337166282264,1.31599743303947,0.00195680727089856,0.00347867032284386,0.00347867032284386,2008
"1057","Unare","Caroní",0.657975702455774,672.522763284278,0.00264337166282264,0.657975702455774,0.000978369414951156,0.00173927432669741,0.00173927432669741,2009
"1058","Unare","Caroní",0.563988893205712,672.522763284278,0.00264337166282264,0.563988893205712,0.000838616808227369,0.00149083225844668,0.00149083225844668,2010
"1059","Unare","Caroní",0.658008623667473,672.522763284278,0.00264337166282264,0.658008623667473,0.000978418366768844,0.00173936134969552,0.00173936134969552,2011
"1060","Unare","Caroní",1.31594022341613,672.522763284278,0.00264337166282264,1.31594022341613,0.0019567222037061,0.00347851909654669,0.00347851909654669,2012
"1061","Unare","Caroní",3.66591748812739,672.522763284278,0.00264337166282264,3.66591748812739,0.00545099391167789,0.00969038240636188,0.00969038240636188,2013
"1062","Unare","Caroní",1.69193031809834,672.522763284278,0.00264337166282264,1.69193031809834,0.00251579635733929,0.00447240065833164,0.00447240065833164,2014
"1063","Unare","Caroní",1.12792159347014,672.522763284278,0.00264337166282264,1.12792159347014,0.00167715006100598,0.00298151597806472,0.00298151597806472,2015
"1064","Unare","Caroní",0.563988913625983,672.522763284278,0.00264337166282264,0.563988913625983,0.000838616838591057,0.00149083231242505,0.00149083231242505,2016
"1065","Unare","Caroní",5.45195330560116,672.522763284278,0.00264337166282264,5.45195330560116,0.00810671936065991,0.0144115388750583,0.0144115388750583,2017
"1066","Unare","Caroní",0.846063741523207,672.522763284278,0.00264337166282264,0.846063741523207,0.00125804476474735,0.00223646091928414,0.00223646091928414,2018
"1067","Universidad","Caroní",0.37597242998499,39.0626675982653,0.000153537031370144,0.37597242998499,0.00962485291203426,5.77256907769148e-05,5.77256907769148e-05,1993
"1068","Universidad","Caroní",0.18798753534531,39.0626675982653,0.000153537031370144,0.18798753534531,0.00481246025690417,2.8863048111509e-05,2.8863048111509e-05,1994
"1069","Universidad","Caroní",0,39.0626675982653,0.000153537031370144,0,0,0,0,1995
"1070","Universidad","Caroní",0,39.0626675982653,0.000153537031370144,0,0,0,0,1996
"1071","Universidad","Caroní",0,39.0626675982653,0.000153537031370144,0,0,0,0,1997
"1072","Universidad","Caroní",0,39.0626675982653,0.000153537031370144,0,0,0,0,1998
"1073","Universidad","Caroní",0.375972426910912,39.0626675982653,0.000153537031370144,0.375972426910912,0.0096248528333382,5.772569030493e-05,5.772569030493e-05,1999
"1074","Universidad","Caroní",0.0939980463038157,39.0626675982653,0.000153537031370144,0.0939980463038157,0.00240633966093985,1.44321809840812e-05,1.44321809840812e-05,2000
"1075","Universidad","Caroní",0.187988193545592,39.0626675982653,0.000153537031370144,0.187988193545592,0.00481247710675909,2.88631491696263e-05,2.88631491696263e-05,2001
"1076","Universidad","Caroní",0,39.0626675982653,0.000153537031370144,0,0,0,0,2002
"1077","Universidad","Caroní",0,39.0626675982653,0.000153537031370144,0,0,0,0,2003
"1078","Universidad","Caroní",0.0939967310011339,39.0626675982653,0.000153537031370144,0.0939967310011339,0.00240630598933566,1.44319790364121e-05,1.44319790364121e-05,2004
"1079","Universidad","Caroní",0.093994756400291,39.0626675982653,0.000153537031370144,0.093994756400291,0.00240625543977097,1.44316758620606e-05,1.44316758620606e-05,2005
"1080","Universidad","Caroní",0,39.0626675982653,0.000153537031370144,0,0,0,0,2006
"1081","Universidad","Caroní",0.093994756400291,39.0626675982653,0.000153537031370144,0.093994756400291,0.00240625543977097,1.44316758620606e-05,1.44316758620606e-05,2007
"1082","Universidad","Caroní",0.469970484412906,39.0626675982653,0.000153537031370144,0.469970484412906,0.0120311927809502,7.21578730083463e-05,7.21578730083463e-05,2008
"1083","Universidad","Caroní",0,39.0626675982653,0.000153537031370144,0,0,0,0,2009
"1084","Universidad","Caroní",0,39.0626675982653,0.000153537031370144,0,0,0,0,2010
"1085","Universidad","Caroní",0.0939967310011339,39.0626675982653,0.000153537031370144,0.0939967310011339,0.00240630598933566,1.44319790364121e-05,1.44319790364121e-05,2011
"1086","Universidad","Caroní",0.187984900348463,39.0626675982653,0.000153537031370144,0.187984900348463,0.00481239280127431,2.88626435419154e-05,2.88626435419154e-05,2012
"1087","Universidad","Caroní",0.563981038498142,39.0626675982653,0.000153537031370144,0.563981038498142,0.0144378526397206,8.65919744000559e-05,8.65919744000559e-05,2013
"1088","Universidad","Caroní",0.281993481150316,39.0626675982653,0.000153537031370144,0.281993481150316,0.00721900214420684,4.32964419615523e-05,4.32964419615523e-05,2014
"1089","Universidad","Caroní",0.187996749929604,39.0626675982653,0.000153537031370144,0.187996749929604,0.00481269614925,2.88644628914268e-05,2.88644628914268e-05,2015
"1090","Universidad","Caroní",0,39.0626675982653,0.000153537031370144,0,0,0,0,2016
"1091","Universidad","Caroní",0.28199479601384,39.0626675982653,0.000153537031370144,0.28199479601384,0.00721903580456863,4.32966438417944e-05,4.32966438417944e-05,2017
"1092","Universidad","Caroní",0,39.0626675982653,0.000153537031370144,0,0,0,0,2018
"1093","Vista al Sol","Caroní",0.563861347665636,33.9621298933501,0.000133489209094972,0.563861347665636,0.0166026497583134,7.52694053391106e-05,7.52694053391106e-05,1993
"1094","Vista al Sol","Caroní",0.657825609932956,33.9621298933501,0.000133489209094972,0.657825609932956,0.0193693861957038,8.78126203923677e-05,8.78126203923677e-05,1994
"1095","Vista al Sol","Caroní",0.18795112794486,33.9621298933501,0.000133489209094972,0.18795112794486,0.00553413842226843,2.50894474178672e-05,2.50894474178672e-05,1995
"1096","Vista al Sol","Caroní",0.563865342753265,33.9621298933501,0.000133489209094972,0.563865342753265,0.0166027673919141,7.52699386401985e-05,7.52699386401985e-05,1996
"1097","Vista al Sol","Caroní",0.2819485977211,33.9621298933501,0.000133489209094972,0.2819485977211,0.00830185264017574,3.7637095315226e-05,3.7637095315226e-05,1997
"1098","Vista al Sol","Caroní",0.0939861769616452,33.9621298933501,0.000133489209094972,0.0939861769616452,0.00276738170594089,1.25461404284701e-05,1.25461404284701e-05,1998
"1099","Vista al Sol","Caroní",0,33.9621298933501,0.000133489209094972,0,0,0,0,1999
"1100","Vista al Sol","Caroní",0.281958530226278,33.9621298933501,0.000133489209094972,0.281958530226278,0.00830214509842878,3.76384211974865e-05,3.76384211974865e-05,2000
"1101","Vista al Sol","Caroní",1.12766283883143,33.9621298933501,0.000133489209094972,1.12766283883143,0.0332035370682753,0.000150530820481398,0.000150530820481398,2001
"1102","Vista al Sol","Caroní",0.187938480530341,33.9621298933501,0.000133489209094972,0.187938480530341,0.00553376602470212,2.5087759124506e-05,2.5087759124506e-05,2002
"1103","Vista al Sol","Caroní",0,33.9621298933501,0.000133489209094972,0,0,0,0,2003
"1104","Vista al Sol","Caroní",0.0939908012701998,33.9621298933501,0.000133489209094972,0.0939908012701998,0.00276751786667548,1.25467577237616e-05,1.25467577237616e-05,2004
"1105","Vista al Sol","Caroní",0.751788509915494,33.9621298933501,0.000133489209094972,0.751788509915494,0.0221360825212172,0.000100355653595307,0.000100355653595307,2005
"1106","Vista al Sol","Caroní",0.187967718856632,33.9621298933501,0.000133489209094972,0.187967718856632,0.00553462693437954,2.50916621255578e-05,2.50916621255578e-05,2006
"1107","Vista al Sol","Caroní",0.0939855154679132,33.9621298933501,0.000133489209094972,0.0939855154679132,0.00276736222854845,1.2546052126195e-05,1.2546052126195e-05,2007
"1108","Vista al Sol","Caroní",0.469878406824562,33.9621298933501,0.000133489209094972,0.469878406824562,0.0138353633385215,6.27236968978161e-05,6.27236968978161e-05,2008
"1109","Vista al Sol","Caroní",0.0939695737562122,33.9621298933501,0.000133489209094972,0.0939695737562122,0.00276689283184833,1.25439240797084e-05,1.25439240797084e-05,2009
"1110","Vista al Sol","Caroní",0.187975656781284,33.9621298933501,0.000133489209094972,0.187975656781284,0.00553486066308492,2.50927217528415e-05,2.50927217528415e-05,2010
"1111","Vista al Sol","Caroní",0.469918967602258,33.9621298933501,0.000133489209094972,0.469918967602258,0.0138365576328082,6.27291113239511e-05,6.27291113239511e-05,2011
"1112","Vista al Sol","Caroní",0.187953098595924,33.9621298933501,0.000133489209094972,0.187953098595924,0.00553419644722358,2.50897104785191e-05,2.50897104785191e-05,2012
"1113","Vista al Sol","Caroní",0.563863915486997,33.9621298933501,0.000133489209094972,0.563863915486997,0.0166027253666857,7.52697481155532e-05,7.52697481155532e-05,2013
"1114","Vista al Sol","Caroní",0.469905663304267,33.9621298933501,0.000133489209094972,0.469905663304267,0.0138361658935966,6.27273353437347e-05,6.27273353437347e-05,2014
"1115","Vista al Sol","Caroní",0.281944619757262,33.9621298933501,0.000133489209094972,0.281944619757262,0.00830173551077748,3.76365642999794e-05,3.76365642999794e-05,2015
"1116","Vista al Sol","Caroní",0,33.9621298933501,0.000133489209094972,0,0,0,0,2016
"1117","Vista al Sol","Caroní",0,33.9621298933501,0.000133489209094972,0,0,0,0,2017
"1118","Vista al Sol","Caroní",0,33.9621298933501,0.000133489209094972,0,0,0,0,2018
"1119","Vista Hermosa","Heres",0.282119621128543,28.0524628927532,0.000110261078927588,0.282119621128543,0.0100568574747646,3.11068138122755e-05,3.11068138122755e-05,1993
"1120","Vista Hermosa","Heres",0.470218922316183,28.0524628927532,0.000110261078927588,0.470218922316183,0.0167621261674551,5.18468457067501e-05,5.18468457067501e-05,1994
"1121","Vista Hermosa","Heres",0.0940460949481713,28.0524628927532,0.000110261078927588,0.0940460949481713,0.00335250759648865,1.03696238979118e-05,1.03696238979118e-05,1995
"1122","Vista Hermosa","Heres",0.376178605337797,28.0524628927532,0.000110261078927588,0.376178605337797,0.0134098245411092,4.14778588940208e-05,4.14778588940208e-05,1996
"1123","Vista Hermosa","Heres",0.094042243920263,28.0524628927532,0.000110261078927588,0.094042243920263,0.00335237031699476,1.03691992794196e-05,1.03691992794196e-05,1997
"1124","Vista Hermosa","Heres",0,28.0524628927532,0.000110261078927588,0,0,0,0,1998
"1125","Vista Hermosa","Heres",0,28.0524628927532,0.000110261078927588,0,0,0,0,1999
"1126","Vista Hermosa","Heres",0,28.0524628927532,0.000110261078927588,0,0,0,0,2000
"1127","Vista Hermosa","Heres",0.188062579237648,28.0524628927532,0.000110261078927588,0.188062579237648,0.00670395964720196,2.07359828926481e-05,2.07359828926481e-05,2001
"1128","Vista Hermosa","Heres",0.376119987306735,28.0524628927532,0.000110261078927588,0.376119987306735,0.0134077349552042,4.14713956066713e-05,4.14713956066713e-05,2002
"1129","Vista Hermosa","Heres",0.188075455538422,28.0524628927532,0.000110261078927588,0.188075455538422,0.00670441865505532,2.0737402647464e-05,2.0737402647464e-05,2003
"1130","Vista Hermosa","Heres",0.0940306433874929,28.0524628927532,0.000110261078927588,0.0940306433874929,0.00335195678707354,1.03679201921602e-05,1.03679201921602e-05,2004
"1131","Vista Hermosa","Heres",0.282105456978118,28.0524628927532,0.000110261078927588,0.282105456978118,0.0100563525582987,3.11052520577676e-05,3.11052520577676e-05,2005
"1132","Vista Hermosa","Heres",0.0940448121509296,28.0524628927532,0.000110261078927588,0.0940448121509296,0.0033524618679818,1.03694824553038e-05,1.03694824553038e-05,2006
"1133","Vista Hermosa","Heres",0.188069025515887,28.0524628927532,0.000110261078927588,0.188069025515887,0.00670418944086619,2.07366936662418e-05,2.07366936662418e-05,2007
"1134","Vista Hermosa","Heres",0.188083838643368,28.0524628927532,0.000110261078927588,0.188083838643368,0.00670471749173779,2.07383269776601e-05,2.07383269776601e-05,2008
"1135","Vista Hermosa","Heres",0.0940306433874929,28.0524628927532,0.000110261078927588,0.0940306433874929,0.00335195678707354,1.03679201921602e-05,1.03679201921602e-05,2009
"1136","Vista Hermosa","Heres",0.282120272302364,28.0524628927532,0.000110261078927588,0.282120272302364,0.0100568806874795,3.11068856114036e-05,3.11068856114036e-05,2010
"1137","Vista Hermosa","Heres",0.188074808977613,28.0524628927532,0.000110261078927588,0.188074808977613,0.00670439560678282,2.07373313569716e-05,2.07373313569716e-05,2011
"1138","Vista Hermosa","Heres",0.282131868441798,28.0524628927532,0.000110261078927588,0.282131868441798,0.0100572940607893,3.1108164214249e-05,3.1108164214249e-05,2012
"1139","Vista Hermosa","Heres",1.12850498055006,28.0524628927532,0.000110261078927588,1.12850498055006,0.0402283744163364,0.000124430176730606,0.000124430176730606,2013
"1140","Vista Hermosa","Heres",0.56423156194786,28.0524628927532,0.000110261078927588,0.56423156194786,0.0201134411657529,6.22127807853693e-05,6.22127807853693e-05,2014
"1141","Vista Hermosa","Heres",0.0940396721747612,28.0524628927532,0.000110261078927588,0.0940396721747612,0.00335227864071266,1.03689157159859e-05,1.03689157159859e-05,2015
"1142","Vista Hermosa","Heres",0,28.0524628927532,0.000110261078927588,0,0,0,0,2016
"1143","Vista Hermosa","Heres",0.094037741059079,28.0524628927532,0.000110261078927588,0.094037741059079,0.00335220980127815,1.03687027890872e-05,1.03687027890872e-05,2017
"1144","Vista Hermosa","Heres",0,28.0524628927532,0.000110261078927588,0,0,0,0,2018
"1145","Yocoima","Caroní",0.469877817996209,167.519085795969,0.000658438983109689,0.469877817996209,0.0028049210975787,0.000309385872667223,0.000309385872667223,1993
"1146","Yocoima","Caroní",0.375908240947112,167.519085795969,0.000658438983109689,0.375908240947112,0.00224397261458884,0.000247512639911768,0.000247512639911768,1994
"1147","Yocoima","Caroní",0.187951127944855,167.519085795969,0.000658438983109689,0.187951127944855,0.00112196844348692,0.000123754349558329,0.000123754349558329,1995
"1148","Yocoima","Caroní",0.469883138047244,167.519085795969,0.000658438983109689,0.469883138047244,0.00280495285545876,0.000309389375596217,0.000309389375596217,1996
"1149","Yocoima","Caroní",0.0939795521446718,167.519085795969,0.000658438983109689,0.0939795521446718,0.000561008029014287,6.18798007472417e-05,6.18798007472417e-05,1997
"1150","Yocoima","Caroní",0,167.519085795969,0.000658438983109689,0,0,0,0,1998
"1151","Yocoima","Caroní",0,167.519085795969,0.000658438983109689,0,0,0,0,1999
"1152","Yocoima","Caroní",0.0939848537546266,167.519085795969,0.000658438983109689,0.0939848537546266,0.000561039676810893,6.18832915339092e-05,6.18832915339092e-05,2000
"1153","Yocoima","Caroní",0.375892279696499,167.519085795969,0.000658438983109689,0.375892279696499,0.00224387733439711,0.000247502130402146,0.000247502130402146,2001
"1154","Yocoima","Caroní",0,167.519085795969,0.000658438983109689,0,0,0,0,2002
"1155","Yocoima","Caroní",0,167.519085795969,0.000658438983109689,0,0,0,0,2003
"1156","Yocoima","Caroní",0,167.519085795969,0.000658438983109689,0,0,0,0,2004
"1157","Yocoima","Caroní",0.375901567392955,167.519085795969,0.000658438983109689,0.375901567392955,0.00224393277701376,0.000247508245783555,0.000247508245783555,2005
"1158","Yocoima","Caroní",0,167.519085795969,0.000658438983109689,0,0,0,0,2006
"1159","Yocoima","Caroní",0,167.519085795969,0.000658438983109689,0,0,0,0,2007
"1160","Yocoima","Caroní",0,167.519085795969,0.000658438983109689,0,0,0,0,2008
"1161","Yocoima","Caroní",0,167.519085795969,0.000658438983109689,0,0,0,0,2009
"1162","Yocoima","Caroní",0,167.519085795969,0.000658438983109689,0,0,0,0,2010
"1163","Yocoima","Caroní",0,167.519085795969,0.000658438983109689,0,0,0,0,2011
"1164","Yocoima","Caroní",0.0939841918217926,167.519085795969,0.000658438983109689,0.0939841918217926,0.000561035725423319,6.18828556915271e-05,6.18828556915271e-05,2012
"1165","Yocoima","Caroní",0.0939702405187768,167.519085795969,0.000658438983109689,0.0939702405187768,0.000560952443551587,6.18736696097563e-05,6.18736696097563e-05,2013
